id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,Teff,Tefff,Radius,Mass
115638,116003,,,GJ 1284,,,23.503729,-20.39097,16.2022,314.51,-208.13,0,11.09,10.042,M2Ve,1.5,15.058924,-1.967576,-5.64524,-0.00000245,0.00002523,-0.00001532,6.153261953,-0.355889562,1.52E-06,-0.000001009,,,Aqr,1,115638,,0.008379151,,11.179,11.029,3793.506494,3793.506494,0.212286844,0.255051908
38795,38908,65907,3138,Gl 294A,,,7.962946,-60.303072,16.2048,518.38,118.86,14.1,5.59,4.542,G2V...,0.573,-3.946583,6.991075,-14.07654,-0.00004296,-0.00000673,-0.0000079,2.084694483,-1.05248715,2.51E-06,5.76E-07,,,Car,1,38795,Gl 294,1.328005886,,,,6075.313374,6075.313374,1.041999154,1.084426196
5993,6005,,,GJ 1036,,,1.28761,-35.715901,16.2127,90.94,-175.85,0,11.31,10.261,,1.51,12.422589,4.353786,-9.464432,-0.00000998,0.00000408,-0.00001122,0.337095503,-0.623360071,4.41E-07,-8.53E-07,,,Scl,1,5993,,0.006848572,,11.443,11.113,3778.527101,3778.527101,0.19344596,0.240768689
47845,47981,,,Gl 366,,,9.780091,76.043924,16.2127,88.25,-997.27,-27.8,10.64,9.591,M2,1.382,-3.268155,2.146611,15.733874,-0.00006166,0.0000322,-0.00004649,2.560421773,1.327216859,4.28E-07,-4.83E-06,,,Dra,1,47845,,0.012694044,,10.69,10.56,3980.080443,3980.080443,0.237367379,0.287191398
105001,105341,203040,,Gl 826.1,,,21.337174,-19.852286,16.2206,-173.35,-721.75,15.6,9.09,8.04,K5V,1.34,11.697208,-9.795105,-5.508505,-0.00001202,-0.00000771,-0.0000588,5.586059165,-0.346487755,-8.40E-07,-3.50E-06,,,Cap,1,105001,,0.052966344,,,,4051.195837,4051.195837,0.467991816,0.431945119
50809,50954,90589,4102,Gl 391,,,10.406592,-74.031612,16.2232,-16.12,-27.63,-4.7,3.99,2.939,F2IV,0.369,-4.080371,1.808276,-15.597165,0.00000363,-0.00000022,0.00000402,2.724439403,-1.292095376,-7.82E-08,-0.000000134,,,Car,1,50809,,5.812995677,,,,7049.740446,7049.740446,1.61904336,1.653484012
119456,,,,Gl 841B,,,21.947793,-51.008261,16.2259,-61.01,-385.2,0,14.68,13.629,DQ7,0.16,8.771023,-5.225178,-12.611365,-0.00002269,0.00000793,-0.00001907,5.745918751,-0.890262101,-2.96E-07,-1.87E-06,,,,2,108060,Gl 841,0.000307893,,,,8486.08451,8486.08451,0.008131861,0.09923975
4918,4927,,,GJ 1026A,,,1.053925,20.097844,16.2285,671.78,44.46,0,11.36,10.309,M,1.59,14.663841,4.151931,5.576508,-0.00001555,0.00005052,0.00000328,0.275916925,0.350773548,3.26E-06,2.16E-07,,,Psc,1,4918,GJ 1026,0.006552394,,11.428,11.288,3662.97288,3662.97288,0.201343369,0.237746585
117992,,,,GJ 1013,,,0.526611,-5.870007,16.2338,316.87,-1042.93,0,12.75,11.698,m,1.64,15.99545,2.21932,-1.660261,-0.00001172,0.00002355,-0.00008165,0.137866423,-0.102450957,1.54E-06,-5.06E-06,,,,1,117992,,0.001823056,,,,3594.399505,3594.399505,0.110294041,0.164957259
46356,46488,,,Gl 347A,,,9.481479,-7.371051,16.239,-165.77,-711.79,8.5,12.1,11.047,M5,1.512,-12.729171,9.865865,-2.083385,0.00000686,0.00001119,-0.00005669,2.482245475,-0.128649113,-8.04E-07,-3.45E-06,,,,1,46356,Gl 347,0.003320473,,12.236,11.976,3775.545963,3775.545963,0.134910325,0.195781393
18727,18774,24451,,Gl 156.2,,,4.021947,76.15937,16.2496,332.05,-547.5,20,8.2,7.146,K4V,1.132,1.924127,3.377703,15.777964,0.00000043,0.00005358,0.00000954,1.052943139,1.329231759,1.61E-06,-2.65E-06,,,Cam,1,18727,,0.120670191,,,,4446.632863,4446.632863,0.586330098,0.546512375
119527,,,,Gl 872B,,,22.778283,12.173283,16.2496,223.99,-480.34,-7.2,11.7,10.646,M1,,15.0783,-4.994172,3.426459,0.00000629,0.0000165,-0.00003854,5.963340475,0.212463868,1.09E-06,-2.33E-06,,,Peg,2,112090,Gl 872,0.004803967,,,,10125.23719,0,0,0.217570497
119194,,,,Gl 699.1,,,17.840285,82.776822,16.2602,-1381.54,3302.69,-154,14.3,13.244,DA7,0.35,-0.090176,-2.041492,16.123351,-0.00009727,0.00028245,-0.00012329,4.670575741,1.444728086,-6.70E-06,1.60E-05,,,,1,119194,,0.000438935,,,,7158.202448,7158.202448,0.013645734,0.109821096
118678,,,,GJ 1133,,,10.385732,63.460601,16.2866,187.56,194.22,0,14.71,13.651,DA7,0.38,-6.636996,2.984289,14.570438,0.00000644,-0.00001913,0.00000685,2.718978237,1.107596435,9.09E-07,9.42E-07,,,,1,118678,,0.000301717,,,,6988.564782,6988.564782,0.011869396,0.098666873
118718,,,,Gl 405,,,10.931616,56.035177,16.2866,-525.95,122.39,0,12.72,11.661,M1.5,1.53,-8.745196,2.512854,13.507792,0.00001916,0.0000377,0.0000054,2.861890283,0.97799833,-2.55E-06,5.93E-07,,,,1,118718,,0.001886253,,,,3748.934037,3748.934037,0.103130971,0.166571227
48951,49091,,,Gl 377,,,10.019679,-30.390144,16.2893,-1098.13,646.19,60,11.43,10.37,M4,1.485,-12.205047,6.963117,-8.240791,-0.00002543,0.00011434,0.00001297,2.623145705,-0.530408068,-5.32E-06,3.13E-06,,,Ant,1,48951,,0.006194411,,11.509,11.329,3816.208559,3816.208559,0.180360131,0.233960673
112090,112447,215648,8665,Gl 872A,46Xi  Peg,,22.778216,12.172888,16.2973,233.06,-492.04,-6,4.2,3.139,F7V,0.502,15.122785,-5.009216,3.436474,0.00000788,0.00001679,-0.00003929,5.963322985,0.212456972,1.13E-06,-2.39E-06,Xi,46,Peg,1,112090,Gl 872,4.835039206,,,,6379.83213,6379.83213,1.802960583,1.568710694
1294,1295,,,GJ 1006A,,,0.270724,19.860459,16.3079,721.27,-753.06,0,11.79,10.728,M:,1.485,15.299442,1.086202,5.540292,0.00001614,0.00005831,-0.00005599,0.070875367,0.346630404,3.50E-06,-3.65E-06,,,Psc,1,1294,GJ 1006,0.004454511,EZ,11.919,11.639,3816.208559,3816.208559,0.152946855,0.212925944
23093,23147,,,Gl 181,,,4.980705,49.849285,16.3106,111.58,-113.85,-33.9,9.8,8.738,M2,1.413,2.773224,10.14466,12.466791,-0.00001259,-0.0000126,-0.0000323,1.303945546,0.87003416,0.000000541,-0.000000552,,,Aur,1,23093,,0.027848384,,,,3929.237026,3929.237026,0.360734998,0.35946544
118953,,,,NN 3836,,,14.2548,45.01564,16.3132,-696.25,-250.67,0,11.6,10.537,M2.5,,-9.580919,-6.418224,11.538322,-0.0000423,0.00003793,-0.00001401,3.731897925,0.785671125,-3.38E-06,-1.22E-06,,,Boo,1,118953,,0.00531129,,,,10125.23719,0,0,0.223901574
107362,107705,,,GJ 1264,,,21.818179,-72.102491,16.3159,300.77,-291.1,0,9.53,8.467,M2Ve,1.42,4.218226,-2.710722,-15.526337,-0.00000557,0.00003186,-0.00000708,5.71198603,-1.258425875,1.46E-06,-1.41E-06,,,Ind,1,107362,,0.035743741,AY,9.58,9.49,3917.94294,3917.94294,0.411044199,0.386036681
1459,1463,,,Gl 16,,,0.304608,10.202782,16.3372,-0.65,-32.3,0,10.88,9.814,M0,1.479,16.027761,1.280869,2.89385,0.00000046,-0.00000002,-0.00000252,0.079746172,0.178072146,-3.15E-09,-1.57E-07,,,Psc,1,1459,,0.010337131,,10.944,10.814,3825.368708,3825.368708,0.231877251,0.270823109
27045,27111,247168,,,,,5.749108,9.242081,16.3372,38.91,-703.76,-5.7,11.35,10.284,F8:,0.699,1.058387,16.090298,2.623846,-0.00000286,0.00000339,-0.00005595,1.505112946,0.161304736,1.89E-07,-3.41E-06,,,Ori,1,27045,,0.006705019,,11.398,11.278,5605.119138,5605.119138,0.086983133,0.239315833
52146,52296,,,GJ 1135,,,10.685917,-36.895438,16.3372,167.03,-193.6,0,9.97,8.904,M0V,1.464,-12.299822,4.406673,-9.808145,0.0000042,-0.00001556,-0.00001226,2.797566569,-0.643946875,8.10E-07,-9.39E-07,,,Ant,1,52146,,0.023900116,,,,3848.47047,3848.47047,0.348360113,0.344100827
118087,,,,Gl 73,,,1.749345,16.345424,16.3399,-699.35,-408.67,0,14.11,13.044,M3,1.67,14.063738,6.932347,4.598498,0.00003267,-0.00004565,-0.00003106,0.457977553,0.285281468,-3.39E-06,-1.98E-06,,,,1,118087,,0.000527716,,,,3554.517282,3554.517282,0.060679725,0.115755846
119054,,,,Gl 607,,,16.028823,30.179116,16.3399,-322.18,136.75,10.1,12.51,11.444,M3,1.56,-6.970442,-12.285995,8.214407,-0.00002392,0.00000956,0.00001456,4.196336177,0.526724932,-0.000001562,0.000000663,,,,1,119054,,0.002303563,,,,3705.436013,3705.436013,0.116661121,0.176359974
85407,85667,158614,6516,Gl 678A,,,17.50661,-1.062922,16.3425,-126.64,-172,-77.3,5.31,4.243,G8IV-V,0.715,-2.10463,-16.202881,-0.303147,0.00000026,0.00007993,-0.00001216,4.583219898,-0.018551482,-0.000000614,-8.34E-07,,,Oph,1,85407,Gl 678,1.74904104,,,,5550.908637,5550.908637,1.432440451,1.17319831
105591,105932,,,Gl 828.2,,,21.454682,-6.844282,16.3452,24.98,-403.33,0,11.09,10.023,M0,1.5,12.756994,-10.031474,-1.94788,-0.00000177,0.00000391,-0.00003173,5.616822551,-0.11945526,1.21E-07,-1.96E-06,,,Aqr,1,105591,,0.008527073,,11.141,11.021,3793.506494,3793.506494,0.214152457,0.256330329
90727,91009,234677,,Gl 719,,,18.565474,51.71914,16.3532,186.62,-324.89,-24.5,8.2,7.132,K7Vvar,1.265,1.494369,-10.020127,12.836818,0.00001533,-0.00000246,-0.00003563,4.860429685,0.902669283,9.05E-07,-1.58E-06,,,Dra,1,90727,,0.122236245,BY,8.284,8.064,4185.021856,4185.021856,0.666207127,0.548529514
91325,91608,,,Gl 724,,,18.682586,-13.379605,16.3532,-91.74,-669.7,0,10.63,9.562,M,1.505,2.827902,-15.655999,-3.784157,-0.00000934,0.0000108,-0.00005165,4.891089672,-0.233518167,-4.45E-07,-3.25E-06,,,Sct,1,91325,,0.013037671,,10.7,10.56,3786.001397,3786.001397,0.265854003,0.289391466
70306,70529,,,Gl 548A,,,14.428732,23.617083,16.3639,794.49,-1115.53,8.6,9.77,8.701,M1,1.419,-12.063243,-8.903918,6.555773,0.00000241,-0.00007655,-0.00007755,3.777433091,0.412195853,3.85E-06,-5.41E-06,,,Boo,1,70306,Gl 548,0.028813764,,,,3919.552239,3919.552239,0.368749821,0.362982521
117985,,,,GJ 1011,,,0.391006,24.303852,16.3666,-220.74,117.37,0,14.27,13.2,k-m,1.59,14.838046,1.524148,6.736094,-0.00000202,-0.00001781,0.00000849,0.102365152,0.424182239,-1.07E-06,0.000000569,,,,1,117985,,0.000457088,,,,3662.97288,3662.97288,0.053178641,0.111100045
99120,99438,,,GJ 2147,,,20.182466,-30.218511,16.3693,-345.6,-250.49,0,12.18,11.11,,0.07,7.649307,-11.898178,-8.238654,-0.00002848,-0.00000642,-0.00001718,5.283757194,-0.527412508,-1.68E-06,-1.21E-06,,,,1,99120,,0.003133286,,12.287,12.057,9328.334231,9328.334231,0.021468246,0.192562378
104700,105038,202575,,Gl 824,,,21.275685,9.393825,16.3881,146.48,-119.11,-18.3,7.88,6.807,K2,1.02,12.227284,-10.578434,2.674834,-0.00000518,0.00001987,-0.00001239,5.569961316,0.163953184,7.10E-07,-5.77E-07,,,Equ,1,104700,,0.164892157,,,,4695.226277,4695.226277,0.614740294,0.597506806
28371,28442,40887,,Gl 225.2A,,,6.00544,-31.028713,16.3934,-378.63,1015.19,101.7,7.85,6.777,K3/K4V,1.137,-0.019968,14.048419,-8.450735,0.0000299,0.00013076,0.00001551,1.572220395,-0.541553203,-1.84E-06,4.92E-06,,,Col,1,28371,Gl 225.2,0.169511825,,,,4436.177624,4436.177624,0.698211313,0.602242539
117967,,,,NN 3015B,,,0.228064,80.665318,16.3934,240.42,162.16,0,17.4,16.327,m,,2.654243,0.159466,16.176313,-0.00001383,0.00001831,0.00000209,0.059706919,1.407875394,1.17E-06,7.86E-07,,,,2,117967,NN 3015,2.57E-05,,,,10125.23719,0,0,0.048814891
118082,,,,NN 3105,,,1.671154,31.791864,16.3934,479.96,-5.86,0,13.91,12.837,m,,12.621315,5.903795,8.636618,-0.00001593,0.00003466,-0.0000004,0.437507186,0.554872696,2.33E-06,-2.84E-08,,,,1,118082,,0.000638558,,,,10125.23719,0,0,0.122236273
118171,,,,NN 3180,,,2.770639,-4.987347,16.3934,1682.94,-1875.66,0,15.86,14.787,m,1.5,12.220171,10.834203,-1.425172,-0.00009833,0.00009156,-0.0001485,0.725351539,-0.087045619,8.16E-06,-9.09E-06,,,,1,118171,,0.000105974,,,,3793.506494,3793.506494,0.023873865,0.073171619
118245,,,,NN 3243,,,3.636712,-68.949683,16.3934,325.9,503.77,0,11.95,10.877,m,,3.41444,4.797266,-15.299392,0.00000058,0.00004546,0.00001438,0.952088984,-1.203398991,0.00000158,2.44E-06,,,Hyi,1,118245,,0.003883292,,,,10125.23719,0,0,0.204738734
118647,,,,NN 3566,,,9.769218,-4.428289,16.3934,-514.72,163.28,0,14.15,13.077,m,,-13.635435,9.012012,-1.265756,0.00002171,0.00003468,0.00001294,2.557575288,-0.077288221,-2.50E-06,7.92E-07,,,,1,118647,,0.000511918,,,,10125.23719,0,0,0.11475498
118859,,,,NN 3758,,,13.001154,-5.630631,16.3934,-316.06,50.06,0,12.54,11.467,M3.5,1.56,-15.757132,-4.227206,-1.608437,-0.00000689,0.00002416,0.00000396,3.403694064,-0.098273047,-1.53E-06,2.43E-07,,,,1,118859,,0.002255278,,,,3705.436013,3705.436013,0.115431979,0.175295776
118924,,,,NN 3808,,,13.813441,4.100193,16.3934,3.14,-179.97,0,14.34,13.267,m,,-14.54303,-7.474619,1.172142,-0.0000008,-0.00000069,-0.00001427,3.616350299,0.071561875,1.52E-08,-8.73E-07,,,,1,118924,,0.000429734,,,,10125.23719,0,0,0.109158375
118974,,,,Gl 552.1,,,14.516094,-54.102901,16.3934,-192.58,-255.56,0,11.63,10.557,k-m,1.51,-7.601156,-5.883222,-13.279823,0.00000364,0.00002217,-0.00001191,3.800304576,-0.94427376,-9.34E-07,-0.000001239,,,Lup,1,118974,,0.005214348,,,,3778.527101,3778.527101,0.168795031,0.222726264
118990,,,,NN 3871,,,14.874548,12.391729,16.3934,-55.64,-223.17,0,11.61,10.537,k,1.52,-11.687509,-10.943941,3.517931,-0.0000058,0.00000063,-0.00001732,3.894147453,0.216276475,-2.70E-07,-1.08E-06,,,Boo,1,118990,,0.00531129,,,,3763.670129,3763.670129,0.171704485,0.223901574
119049,,,,NN 3929,,,15.971988,35.406426,16.3934,-158.9,311.85,0,12.69,11.617,M6  :,1.59,-6.765607,-11.522165,9.497887,-0.00000362,0.00001877,0.0000202,4.181456605,0.617958715,-7.70E-07,1.51E-06,,,,1,119049,,0.001964265,,,,3662.97288,3662.97288,0.110239534,0.168511131
118980,,,,Gl 560B,,,14.708161,-64.976078,16.4015,-185.11,-236.08,7,8.47,7.396,K5 V,1.15,-5.266282,-4.516764,-14.862237,0.00000103,0.00002027,-0.00001443,3.850587478,-1.134046495,-8.97E-07,-1.14E-06,,,Cir,2,71682,Gl 560,0.09585174,,,,4409.234032,4409.234032,0.531469607,0.5117155
35723,35821,,,Gl 272,,,7.38748,46.087408,16.4096,-117.05,-239.55,-30.3,10.56,9.485,M2,1.442,-4.043664,10.638265,11.821259,0.00001146,-0.00000395,-0.00003554,1.934037771,0.804377017,-5.67E-07,-1.16E-06,,,Lyn,1,35723,,0.013995873,,10.614,10.514,3882.883248,3882.883248,0.261876222,0.29531514
118586,,,,Gl 332B,,,9.010887,41.78362,16.4312,-433.88,-248.49,0,6.18,5.102,G5 V,0.65,-8.687958,8.639195,10.948426,0.00001501,0.00003381,-0.00001476,2.359044651,0.729261746,-2.10E-06,-1.20E-06,,,Lyn,2,44120,Gl 332,0.792866375,,,,5778.423731,5778.423731,0.889991716,0.935836544
80026,80268,,,Gl 620,,,16.385462,-24.709784,16.4393,-346.54,-676.58,0,10.23,9.151,M2,1.458,-6.126134,-13.61972,-6.871993,-0.00001594,0.00003188,-0.00004898,4.289703809,-0.431267093,-1.68E-06,-3.28E-06,,,Sco,1,80026,,0.019037065,,,,3857.792675,3857.792675,0.30940474,0.322446109
52035,52186,,,Gl 399,,,10.661269,-6.923758,16.4474,-715.86,-107.83,0,11.28,10.2,M,1.503,-15.334882,5.605998,-1.982709,0.00002057,0.00005325,-0.00000853,2.791113687,-0.120842374,-3.47E-06,-5.23E-07,,,Sex,1,52035,,0.00724436,,11.378,11.178,3788.999729,3788.999729,0.197858904,0.244664768
118622,,,,NN 3553,,,9.349583,3.369156,16.4474,338.17,-1120.06,0,13.33,12.25,m,1.6,-12.622449,10.500307,0.966598,-0.0000213,-0.00001735,-0.00008915,2.447715164,0.058802871,1.64E-06,-5.43E-06,,,,1,118622,,0.001096478,,,,3649.041928,3649.041928,0.082994056,0.142654571
119159,,,,Gl 678B,,,17.50651,-1.064706,16.4474,-118.34,-173.48,-73.8,6.2,5.12,G8 IV-V,,-2.118168,-16.303767,-0.305548,0.0000004,0.00007631,-0.00001243,4.58319368,-0.018582618,-5.74E-07,-8.41E-07,,,Oph,2,85407,Gl 678,0.779830111,,,,10125.23719,0,0,0.931414205
85387,85647,,,Gl 676A,,,17.503138,-51.636977,16.4501,-259.23,-185.69,-27.2,9.58,8.499,M0,1.46,-1.324356,-10.123209,-12.898237,-0.00001675,0.00003131,0.00001262,4.582310793,-0.901235256,-1.26E-06,-9.00E-07,,,Ara,1,85387,Gl 676,0.034705635,,,,3854.680056,3854.680056,0.418435053,0.382799558
31223,31300,,,Gl 238,,,6.563941,-58.528459,16.4555,-400,795.86,-16,11.62,10.538,M,1.5,-1.263627,8.49749,-14.034767,0.00002485,0.0000498,0.0000471,1.71843586,-1.021514313,-1.94E-06,3.86E-06,,,Pic,1,31223,,0.0053064,,11.7,11.51,3793.506494,3793.506494,0.168936333,0.223842657
2114,2120,,,Gl 21,,,0.448016,70.142417,16.4772,-135.47,-148.03,0,10.52,9.436,M0,1.459,5.558583,0.654911,15.497463,0.00001231,-0.00000945,-0.00000402,0.117290392,1.224216121,-6.57E-07,-7.18E-07,,,Cep,1,2114,,0.014641986,,10.586,10.476,3856.235712,3856.235712,0.271567369,0.299147729
39874,39987,,,Gl 298,,,8.16618,-52.968172,16.4799,-516.02,669.19,85,11.74,10.655,M,1.523,-5.331844,8.371938,-13.156529,-0.00001628,0.0001023,-0.0000372,2.137901012,-0.924469004,-2.50E-06,3.24E-06,,,Car,1,39874,,0.00476431,,11.845,11.625,3759.236679,3759.236679,0.16300668,0.217055818
71169,71395,128311,,NN 3860,,,14.600155,9.746518,16.5017,205.46,-249.68,-15,7.48,6.392,K0,0.973,-12.638609,-10.235397,2.793544,0.00001947,-0.00000539,-0.00002228,3.822311707,0.170108835,9.96E-07,-1.21E-06,,,Boo,1,71169,,0.241657345,HN,7.497,7.457,4808.513401,4808.513401,0.709550113,0.666455918
38273,38382,64096,3064,Gl 291A,9    Pup,,7.862862,-13.898029,16.5044,-68.46,-344.83,-21.5,5.16,4.072,G2V,0.6,-7.50733,14.153226,-3.964222,0.00001795,-0.00002214,-0.0000215,2.058492499,-0.242566359,-3.32E-07,-1.67E-06,,9,Pup,1,38273,Gl 291,2.047387276,,,,5967.54345,5967.54345,1.340952998,1.227197002
33977,34065,53705,2667,Gl 264.1A,,,7.065928,-43.608039,16.5153,-102.7,388.95,86.4,5.56,4.471,G3V...,0.624,-3.294071,11.496254,-11.391485,-0.00001564,0.00008442,-0.0000384,1.849855595,-0.761103852,-4.98E-07,1.89E-06,,,Pup,1,33977,Gl 264.1,1.417751123,,5.607,5.447,5875.134234,5875.134234,1.151248686,1.104877897
15328,15366,275122,,Gl 134,,,3.302058,38.252072,16.5289,443.77,-570.41,-3.7,10.29,9.199,M1,1.449,8.424485,9.874675,10.23339,-0.00001061,0.00004235,-0.00003823,0.864476708,0.667624595,2.15E-06,-2.77E-06,,,Per,1,15328,,0.018213776,,,,3871.864443,3871.864443,0.300444628,0.318398803
43411,43534,,,Gl 322,,,8.86674,66.131492,16.5399,91.83,97.56,-20.9,9.26,8.167,K5,1.319,-4.564474,4.894553,15.125179,0.00000539,-0.00001658,-0.00001638,2.321307174,1.154212276,4.45E-07,0.000000473,,,UMa,1,43411,,0.047119427,,,,4087.758081,4087.758081,0.433545182,0.41774791
118834,,,,GJ 2095,,,12.646129,-49.818389,16.5563,-555.39,-128.22,-12,13.96,12.865,DA6,0.18,-10.529608,-1.797532,-12.648596,0.00000805,0.0000466,0.00000274,3.310748868,-0.869494913,-2.69E-06,-6.22E-07,,,,1,118834,,0.0006223,,,,8321.091831,8321.091831,0.012023863,0.121338869
119061,,,,NN 3937,,,16.072137,-6.280874,16.5563,-59.29,-847.93,0,15.51,14.415,dM4.5-5,1.89,-7.957852,-14.40496,-1.8113,-0.00000057,0.00000881,-0.00006765,4.207675679,-0.109621933,-2.87E-07,-4.11E-06,,,,1,119061,,0.000149279,,,,3287.820075,3287.820075,0.037721418,0.080696886
5799,5812,,,NN 3082,,,1.242821,-53.942114,16.5618,104.27,310.9,0,11.16,10.064,M4,1.637,9.236835,3.116166,-13.388935,0.00001644,0.00001438,0.00001469,0.325369738,-0.941467498,5.06E-07,1.51E-06,,,Phe,1,5799,,0.008211075,,11.226,11.086,3598.438798,3598.438798,0.233548189,0.253579588
8674,8691,,,Gl 78,,,1.863522,-10.803466,16.5673,568.32,-537.78,0,11.8,10.704,M4,1.475,14.375069,7.628197,-3.105387,-0.00002854,0.00003653,-0.00004243,0.487869017,-0.18855606,2.76E-06,-2.61E-06,,,Cet,1,8674,,0.004554073,,11.908,11.708,3831.500926,3831.500926,0.153414659,0.214274961
71682,71908,128898,5463,Gl 560A,Alp Cir,,14.708492,-64.975138,16.57,-192.64,-234.07,7.2,3.18,2.083,F1Vp,0.256,-5.319852,-4.563974,-15.014538,0.00000049,0.00002081,-0.00001463,3.850674302,-1.134030097,-9.34E-07,-1.13E-06,Alp,,Cir,1,71682,Gl 560,12.78792263,Alp,3.184,3.174,7753.469133,7753.469133,1.985238142,2.071231162
118143,,,,Gl 98B,,,2.462785,4.432258,16.6058,140.52,206.77,0,9.5,8.399,K7 V,,13.232437,9.950292,1.283302,-0.00000783,0.00000827,0.0000166,0.64475557,0.077357496,6.81E-07,1.00E-06,,,Cet,2,11425,Gl  98,0.038053973,,,,10125.23719,0,0,0.393006743
117016,117383,,,Gl 907,,,23.800818,49.015918,16.6113,626.93,69.67,27,12.06,10.958,M1,1.63,10.879867,-0.5677,12.539917,0.00001649,0.00004969,0.00002452,6.231039711,0.855489152,3.04E-06,3.38E-07,,,,1,117016,,0.003604126,,12.174,11.944,3607.900506,3607.900506,0.153920198,0.200420826
119289,,,,Gl 762,,,19.578688,-62.846406,16.6113,-362.08,-344.81,0,12.17,11.068,m+,1.48,3.044066,-6.943022,-14.780507,-0.00003663,0.00001091,-0.00001267,5.12568861,-1.096876703,-1.76E-06,-1.67E-06,,,,1,119289,,0.003256867,,,,3823.838842,3823.838842,0.130258354,0.194702458
32683,32769,48948,,Gl 247,,,6.832465,60.335543,16.6279,251.88,410.14,-52.9,8.59,7.486,M0p,1.209,-1.779394,8.03456,14.448215,-0.00000782,-0.00005858,-0.00003065,1.788735134,1.053053884,1.22E-06,1.99E-06,,,Lyn,1,32683,,0.088226693,,,,4291.143359,4291.143359,0.538342526,0.499738556
119589,,,,Gl 905.2B,,,23.730688,32.546681,16.6362,-223.17,-55.64,17,12.9,11.795,DA4,0.15,13.989421,-0.988114,8.95052,0.00001576,-0.00001916,0.00000557,6.212679589,0.568046743,-0.000001082,-2.70E-07,,,,2,116690,Gl 905.2,0.001667247,,,,8571.321931,8571.321931,0.018548513,0.160799872
39713,39826,,,NN 3481A,,,8.136999,21.10507,16.6417,-299.49,-354.04,0,9.41,8.304,M:,1.34,-8.239831,13.158393,5.992333,0.00001502,0.00002154,-0.00002665,2.130261432,0.368352961,-0.000001452,-1.72E-06,,,Cnc,1,39713,NN 3481,0.041533641,,,,4051.195837,4051.195837,0.414417667,0.402955552
118034,,,,GJ 1025,,,1.015669,-4.449474,16.6667,1244.29,440.62,8,13.32,12.211,,1.73,16.03289,4.366583,-1.293033,-0.00001585,0.00009987,0.00003486,0.265901435,-0.077657967,6.03E-06,2.14E-06,,,,1,118034,,0.00113658,,,,3477.438782,3477.438782,0.093043439,0.144126175
118121,,,,NN 3142,,,2.215085,0.004677,16.6667,539.95,7.54,0,13.5,12.391,m,,13.941914,9.132466,0.00136,-0.0000239,0.0000365,0.00000061,0.579907853,8.16E-05,2.62E-06,3.66E-08,,,,1,118121,,0.000962942,,,,10125.23719,0,0,0.137458457
118149,,,,Gl 101,,,2.523141,57.381226,16.6667,1039.64,27.22,0,13.21,12.101,M3.5,1.52,7.093138,5.513803,14.037959,-0.00005298,0.00006521,0.00000119,0.660556882,1.001491327,5.04E-06,0.000000132,,,,1,118149,,0.001257766,,,,3763.670129,3763.670129,0.083556753,0.148359118
118200,,,,Gl 130,,,3.208001,-38.089027,16.6667,1234.65,721.47,98,11.46,10.351,M3,1.56,8.758778,9.770271,-10.284532,0.00000244,0.0001521,-0.00001597,0.839852816,-0.664778929,5.99E-06,3.50E-06,,,For,1,118200,,0.006303765,,,,3705.436013,3705.436013,0.192986134,0.235133382
118221,,,,NN 3225,,,3.445733,19.244193,16.6667,13.95,-199.51,0,14.96,13.851,m,,9.755489,12.346393,5.49326,0.00000241,0.00000487,-0.00001522,0.902090849,0.335874526,6.76E-08,-9.67E-07,,,,1,118221,,0.000250957,,,,10125.23719,0,0,0.093608242
118303,,,,NN 3286,,,4.416976,-40.050311,16.6667,-32.73,-669.2,0,14.1,12.991,M3.5,,5.137334,11.677967,-10.724355,-0.00001159,-0.0000329,-0.00004139,1.156361632,-0.699009799,-1.59E-07,-3.24E-06,,,,1,118303,,0.000554115,,,,10125.23719,0,0,0.117381586
118565,,,,NN 3514,,,8.808083,61.152818,16.6667,396.3,-423.49,0,15.17,14.061,m,1.82,-5.393907,5.963871,14.598523,-0.00004385,0.00000076,-0.00001651,2.3059508,1.067318027,1.92E-06,-2.05E-06,,,,1,118565,,0.000206824,,,,3368.086761,3368.086761,0.042309575,0.088575692
118716,,,,NN 3630,,,10.867779,0.54489,16.6667,-279.62,14.65,0,13.85,12.741,m,,-15.939141,4.86801,0.1585,0.00000661,0.0000216,0.00000118,2.845177844,0.009510119,-1.36E-06,0.000000071,,,,1,118716,,0.00069759,,,,10125.23719,0,0,0.125363613
118750,,,,NN 3659,,,11.399158,-18.363274,16.6667,-608.99,-35.11,0,13.05,11.941,M3,,-15.62269,2.478047,-5.250689,0.00000858,0.00004846,-0.00000269,2.98429266,-0.320499592,-2.95E-06,-1.70E-07,,,,1,118750,,0.001457471,,,,10125.23719,0,0,0.154739068
118761,,,,NN 3672,,,11.585262,-5.656094,16.6667,312.49,-939.39,0,15.1,13.991,m,,-16.487888,1.797289,-1.642624,0.00000468,-0.00002591,-0.00007553,3.033014387,-0.098717469,0.000001515,-4.55E-06,,,,1,118761,,0.000220597,,,,10125.23719,0,0,0.090222358
